t,i,dest_port,size
367,7,-1,-1
368,0,0,160
368,1,0,160
368,2,-1,-1
368,3,-1,-1
368,4,-1,-1
368,5,-1,-1
368,6,-1,-1
368,7,-1,-1
369,0,0,160
369,1,0,160
369,2,-1,-1
369,3,-1,-1
369,4,-1,-1
369,5,-1,-1
369,6,-1,-1
369,7,-1,-1
370,0,0,160
370,1,0,160
370,2,-1,-1
370,3,-1,-1
370,4,-1,-1
370,5,-1,-1
370,6,-1,-1
370,7,-1,-1
371,0,0,160
371,1,0,160
371,2,-1,-1
371,3,-1,-1
371,4,-1,-1
371,5,-1,-1
371,6,-1,-1
371,7,-1,-1
372,0,0,160
372,1,0,160
372,2,-1,-1
372,3,-1,-1
372,4,-1,-1
372,5,-1,-1
372,6,-1,-1
372,7,-1,-1
373,0,0,160
373,1,0,160
373,2,-1,-1
373,3,-1,-1
373,4,-1,-1
373,5,-1,-1
373,6,-1,-1
373,7,-1,-1
374,0,0,160
374,1,0,160
374,2,-1,-1
374,3,-1,-1
374,4,-1,-1
374,5,-1,-1
374,6,-1,-1
374,7,-1,-1
375,0,0,160
375,1,0,160
375,2,-1,-1
375,3,-1,-1
375,4,-1,-1
375,5,-1,-1
375,6,-1,-1
375,7,-1,-1
376,0,0,160
376,1,0,160
376,2,-1,-1
376,3,-1,-1
376,4,-1,-1
376,5,-1,-1
376,6,-1,-1
376,7,-1,-1
377,0,0,160
377,1,0,160
377,2,-1,-1
377,3,-1,-1
377,4,-1,-1
377,5,-1,-1
377,6,-1,-1
377,7,-1,-1
378,0,0,160
378,1,0,160
378,2,-1,-1
378,3,-1,-1
378,4,-1,-1
378,5,-1,-1
378,6,-1,-1
378,7,-1,-1
379,0,0,160
379,1,0,160
379,2,-1,-1
379,3,-1,-1
379,4,-1,-1
379,5,-1,-1
379,6,-1,-1
379,7,-1,-1
380,0,0,160
380,1,0,160
380,2,-1,-1
380,3,-1,-1
380,4,-1,-1
380,5,-1,-1
380,6,-1,-1
380,7,-1,-1
381,0,0,160
381,1,0,160
381,2,-1,-1
381,3,-1,-1
381,4,-1,-1
381,5,-1,-1
381,6,-1,-1
381,7,-1,-1
382,0,0,160
382,1,0,160
382,2,-1,-1
382,3,-1,-1
382,4,-1,-1
382,5,-1,-1
382,6,-1,-1
382,7,-1,-1
383,0,0,160
383,1,0,160
383,2,-1,-1
383,3,-1,-1
383,4,-1,-1
383,5,-1,-1
383,6,-1,-1
383,7,-1,-1
384,0,0,160
384,1,0,160
384,2,-1,-1
384,3,-1,-1
384,4,-1,-1
384,5,-1,-1
384,6,-1,-1
384,7,-1,-1
385,0,0,160
385,1,0,160
385,2,-1,-1
385,3,-1,-1
385,4,-1,-1
385,5,-1,-1
385,6,-1,-1
385,7,-1,-1
386,0,0,160
386,1,0,160
386,2,-1,-1
386,3,-1,-1
386,4,-1,-1
386,5,-1,-1
386,6,-1,-1
386,7,-1,-1
387,0,0,160
387,1,0,160
387,2,-1,-1
387,3,-1,-1
387,4,-1,-1
387,5,-1,-1
387,6,-1,-1
387,7,-1,-1
388,0,0,160
388,1,0,160
388,2,-1,-1
388,3,-1,-1
388,4,-1,-1
388,5,-1,-1
388,6,-1,-1
388,7,-1,-1
389,0,0,160
389,1,0,160
389,2,-1,-1
389,3,-1,-1
389,4,-1,-1
389,5,-1,-1
389,6,-1,-1
389,7,-1,-1
390,0,0,160
390,1,0,160
390,2,-1,-1
390,3,-1,-1
390,4,-1,-1
390,5,-1,-1
390,6,-1,-1
390,7,-1,-1
391,0,0,160
391,1,0,160
391,2,-1,-1
391,3,-1,-1
391,4,-1,-1
391,5,-1,-1
391,6,-1,-1
391,7,-1,-1
392,0,0,160
392,1,0,160
392,2,-1,-1
392,3,-1,-1
392,4,-1,-1
392,5,-1,-1
392,6,-1,-1
392,7,-1,-1
393,0,0,160
393,1,0,160
393,2,-1,-1
393,3,-1,-1
393,4,-1,-1
393,5,-1,-1
393,6,-1,-1
393,7,-1,-1
394,0,0,160
394,1,0,160
394,2,-1,-1
394,3,-1,-1
394,4,-1,-1
394,5,-1,-1
394,6,-1,-1
394,7,-1,-1
395,0,0,160
395,1,0,160
395,2,-1,-1
395,3,-1,-1
395,4,-1,-1
395,5,-1,-1
395,6,-1,-1
395,7,-1,-1
396,0,0,160
396,1,0,160
396,2,-1,-1
396,3,-1,-1
396,4,-1,-1
396,5,-1,-1
396,6,-1,-1
396,7,-1,-1
397,0,0,160
397,1,0,160
397,2,-1,-1
397,3,-1,-1
397,4,-1,-1
397,5,-1,-1
397,6,-1,-1
397,7,-1,-1
398,0,0,160
398,1,0,160
398,2,-1,-1
398,3,-1,-1
398,4,-1,-1
398,5,-1,-1
398,6,-1,-1
398,7,-1,-1
399,0,0,160
399,1,0,160
399,2,-1,-1
399,3,-1,-1
399,4,-1,-1
399,5,-1,-1
399,6,-1,-1
399,7,-1,-1
400,0,0,160
400,1,0,160
400,2,-1,-1
400,3,-1,-1
400,4,-1,-1
400,5,-1,-1
400,6,-1,-1
400,7,-1,-1
401,0,0,160
401,1,0,160
401,2,-1,-1
401,3,-1,-1
401,4,-1,-1
401,5,-1,-1
401,6,-1,-1
401,7,-1,-1
402,0,0,160
402,1,0,160
402,2,-1,-1
402,3,-1,-1
402,4,-1,-1
402,5,-1,-1
402,6,-1,-1
402,7,-1,-1
403,0,0,160
403,1,0,160
403,2,-1,-1
403,3,-1,-1
403,4,-1,-1
403,5,-1,-1
403,6,-1,-1
403,7,-1,-1
404,0,0,160
404,1,0,160
404,2,-1,-1
404,3,-1,-1
404,4,-1,-1
404,5,-1,-1
404,6,-1,-1
404,7,-1,-1
405,0,0,160
405,1,0,160
405,2,-1,-1
405,3,-1,-1
405,4,-1,-1
405,5,-1,-1
405,6,-1,-1
405,7,-1,-1
406,0,0,160
406,1,0,160
406,2,-1,-1
406,3,-1,-1
406,4,-1,-1
406,5,-1,-1
406,6,-1,-1
406,7,-1,-1
407,0,0,160
407,1,0,160
407,2,-1,-1
407,3,-1,-1
407,4,-1,-1
407,5,-1,-1
407,6,-1,-1
407,7,-1,-1
408,0,0,160
408,1,0,160
408,2,-1,-1
408,3,-1,-1
408,4,-1,-1
408,5,-1,-1
408,6,-1,-1
408,7,-1,-1
409,0,0,160
409,1,0,160
409,2,-1,-1
409,3,-1,-1
409,4,-1,-1
409,5,-1,-1
409,6,-1,-1
409,7,-1,-1
410,0,0,160
410,1,0,160
410,2,-1,-1
410,3,-1,-1
410,4,-1,-1
410,5,-1,-1
410,6,-1,-1
410,7,-1,-1
411,0,0,160
411,1,0,160
411,2,-1,-1
411,3,-1,-1
411,4,-1,-1
411,5,-1,-1
411,6,-1,-1
411,7,-1,-1
412,0,0,160
412,1,0,160
412,2,-1,-1
412,3,-1,-1
412,4,-1,-1
412,5,-1,-1
412,6,-1,-1
412,7,-1,-1
413,0,0,160
413,1,0,160
413,2,-1,-1
413,3,-1,-1
413,4,-1,-1
413,5,-1,-1
413,6,-1,-1
413,7,-1,-1
414,0,0,160
414,1,0,160
414,2,-1,-1
414,3,-1,-1
414,4,-1,-1
414,5,-1,-1
414,6,-1,-1
414,7,-1,-1
415,0,0,160
415,1,0,160
415,2,-1,-1
415,3,-1,-1
415,4,-1,-1
415,5,-1,-1
415,6,-1,-1
415,7,-1,-1
416,0,0,160
416,1,0,160
416,2,-1,-1
416,3,-1,-1
416,4,-1,-1
416,5,-1,-1
416,6,-1,-1
416,7,-1,-1
417,0,0,160
417,1,0,160
417,2,-1,-1
417,3,-1,-1
417,4,-1,-1
417,5,-1,-1
417,6,-1,-1
417,7,-1,-1
418,0,0,160
418,1,0,160
418,2,-1,-1
418,3,-1,-1
418,4,-1,-1
418,5,-1,-1
418,6,-1,-1
418,7,-1,-1
419,0,0,160
419,1,0,160
419,2,-1,-1
419,3,-1,-1
419,4,-1,-1
419,5,-1,-1
419,6,-1,-1
419,7,-1,-1
420,0,0,160
420,1,0,160
420,2,-1,-1
420,3,-1,-1
420,4,-1,-1
420,5,-1,-1
420,6,-1,-1
420,7,-1,-1
421,0,0,160
421,1,0,160
421,2,-1,-1
421,3,-1,-1
421,4,-1,-1
421,5,-1,-1
421,6,-1,-1
421,7,-1,-1
422,0,0,160
422,1,0,160
422,2,-1,-1
422,3,-1,-1
422,4,-1,-1
422,5,-1,-1
422,6,-1,-1
422,7,-1,-1
423,0,0,160
423,1,0,160
423,2,-1,-1
423,3,-1,-1
423,4,-1,-1
423,5,-1,-1
423,6,-1,-1
423,7,-1,-1
424,0,0,160
424,1,0,160
424,2,-1,-1
424,3,-1,-1
424,4,-1,-1
424,5,-1,-1
424,6,-1,-1
424,7,-1,-1
425,0,0,160
425,1,0,160
425,2,-1,-1
425,3,-1,-1
425,4,-1,-1
425,5,-1,-1
425,6,-1,-1
425,7,-1,-1
426,0,0,160
426,1,0,160
426,2,-1,-1
426,3,-1,-1
426,4,-1,-1
426,5,-1,-1
426,6,-1,-1
426,7,-1,-1
427,0,0,160
427,1,0,160
427,2,-1,-1
427,3,-1,-1
427,4,-1,-1
427,5,-1,-1
427,6,-1,-1
427,7,-1,-1
428,0,0,160
428,1,0,160
428,2,-1,-1
428,3,-1,-1
428,4,-1,-1
428,5,-1,-1
428,6,-1,-1
428,7,-1,-1
429,0,0,160
429,1,0,160
429,2,-1,-1
429,3,-1,-1
429,4,-1,-1
429,5,-1,-1
429,6,-1,-1
429,7,-1,-1
430,0,0,160
430,1,0,160
430,2,-1,-1
430,3,-1,-1
430,4,-1,-1
430,5,-1,-1
430,6,-1,-1
430,7,-1,-1
431,0,0,160
431,1,0,160
431,2,-1,-1
431,3,-1,-1
431,4,-1,-1
431,5,-1,-1
431,6,-1,-1
431,7,-1,-1
432,0,0,160
432,1,0,160
432,2,-1,-1
432,3,-1,-1
432,4,-1,-1
432,5,-1,-1
432,6,-1,-1
432,7,-1,-1
433,0,0,160
433,1,0,160
433,2,-1,-1
433,3,-1,-1
433,4,-1,-1
433,5,-1,-1
433,6,-1,-1
433,7,-1,-1
434,0,0,160
434,1,0,160
434,2,-1,-1
434,3,-1,-1
434,4,-1,-1
434,5,-1,-1
434,6,-1,-1
434,7,-1,-1
435,0,0,160
435,1,0,160
435,2,-1,-1
435,3,-1,-1
435,4,-1,-1
435,5,-1,-1
435,6,-1,-1
435,7,-1,-1
436,0,0,160
436,1,0,160
436,2,-1,-1
436,3,-1,-1
436,4,-1,-1
436,5,-1,-1
436,6,-1,-1
436,7,-1,-1
437,0,0,160
437,1,0,160
437,2,-1,-1
437,3,-1,-1
437,4,-1,-1
437,5,-1,-1
437,6,-1,-1
437,7,-1,-1
438,0,0,160
438,1,0,160
438,2,-1,-1
438,3,-1,-1
438,4,-1,-1
438,5,-1,-1
438,6,-1,-1
438,7,-1,-1
439,0,0,160
439,1,0,160
439,2,-1,-1
439,3,-1,-1
439,4,-1,-1
439,5,-1,-1
439,6,-1,-1
439,7,-1,-1
440,0,0,160
440,1,0,160
440,2,-1,-1
440,3,-1,-1
440,4,-1,-1
440,5,-1,-1
440,6,-1,-1
440,7,-1,-1
441,0,0,160
441,1,0,160
441,2,-1,-1
441,3,-1,-1
441,4,-1,-1
441,5,-1,-1
441,6,-1,-1
441,7,-1,-1
442,0,0,160
442,1,0,160
442,2,-1,-1
442,3,-1,-1
442,4,-1,-1
442,5,-1,-1
442,6,-1,-1
442,7,-1,-1
443,0,0,160
443,1,0,160
443,2,-1,-1
443,3,-1,-1
443,4,-1,-1
443,5,-1,-1
443,6,-1,-1
443,7,-1,-1
444,0,0,160
444,1,0,160
444,2,-1,-1
444,3,-1,-1
444,4,-1,-1
444,5,-1,-1
444,6,-1,-1
444,7,-1,-1
445,0,0,160
445,1,0,160
445,2,-1,-1
445,3,-1,-1
445,4,-1,-1
445,5,-1,-1
445,6,-1,-1
445,7,-1,-1
446,0,0,160
446,1,0,160
446,2,-1,-1
446,3,-1,-1
446,4,-1,-1
446,5,-1,-1
446,6,-1,-1
446,7,-1,-1
447,0,0,160
447,1,0,160
447,2,-1,-1
447,3,-1,-1
447,4,-1,-1
447,5,-1,-1
447,6,-1,-1
447,7,-1,-1
448,0,0,160
448,1,0,160
448,2,-1,-1
448,3,-1,-1
448,4,-1,-1
448,5,-1,-1
448,6,-1,-1
448,7,-1,-1
449,0,0,160
449,1,0,160
449,2,-1,-1
449,3,-1,-1
449,4,-1,-1
449,5,-1,-1
449,6,-1,-1
449,7,-1,-1
450,0,0,160
450,1,0,160
450,2,-1,-1
450,3,-1,-1
450,4,-1,-1
450,5,-1,-1
450,6,-1,-1
450,7,-1,-1
451,0,0,160
451,1,0,160
451,2,-1,-1
451,3,-1,-1
451,4,-1,-1
451,5,-1,-1
451,6,-1,-1
451,7,-1,-1
452,0,0,160
452,1,0,160
452,2,-1,-1
452,3,-1,-1
452,4,-1,-1
452,5,-1,-1
452,6,-1,-1
452,7,-1,-1
453,0,0,160
453,1,0,160
453,2,-1,-1
453,3,-1,-1
453,4,-1,-1
453,5,-1,-1
453,6,-1,-1
453,7,-1,-1
454,0,0,160
454,1,0,160
454,2,-1,-1
454,3,-1,-1
454,4,-1,-1
454,5,-1,-1
454,6,-1,-1
454,7,-1,-1
455,0,0,160
455,1,0,160
455,2,-1,-1
455,3,-1,-1
455,4,-1,-1
455,5,-1,-1
455,6,-1,-1
455,7,-1,-1
456,0,0,160
456,1,0,160
456,2,-1,-1
456,3,-1,-1
456,4,-1,-1
456,5,-1,-1
456,6,-1,-1
456,7,-1,-1
457,0,0,160
457,1,0,160
457,2,-1,-1
457,3,-1,-1
457,4,-1,-1
457,5,-1,-1
457,6,-1,-1
457,7,-1,-1
458,0,0,160
458,1,0,160
458,2,-1,-1
458,3,-1,-1
458,4,-1,-1
458,5,-1,-1
458,6,-1,-1
458,7,-1,-1
459,0,0,160
459,1,0,160
459,2,-1,-1
459,3,-1,-1
459,4,-1,-1
459,5,-1,-1
459,6,-1,-1
459,7,-1,-1
460,0,0,160
460,1,0,160
460,2,-1,-1
460,3,-1,-1
460,4,-1,-1
460,5,-1,-1
460,6,-1,-1
460,7,-1,-1
461,0,0,160
461,1,0,160
461,2,-1,-1
461,3,-1,-1
461,4,-1,-1
461,5,-1,-1
461,6,-1,-1
461,7,-1,-1
462,0,0,160
462,1,0,160
462,2,-1,-1
462,3,-1,-1
462,4,-1,-1
462,5,-1,-1
462,6,-1,-1
462,7,-1,-1
463,0,0,160
463,1,0,160
463,2,-1,-1
463,3,-1,-1
463,4,-1,-1
463,5,-1,-1
463,6,-1,-1
463,7,-1,-1
464,0,0,160
464,1,0,160
464,2,-1,-1
464,3,-1,-1
464,4,-1,-1
464,5,-1,-1
464,6,-1,-1
464,7,-1,-1
465,0,0,160
465,1,0,160
465,2,-1,-1
465,3,-1,-1
465,4,-1,-1
465,5,-1,-1
465,6,-1,-1
465,7,-1,-1
466,0,0,160
466,1,0,160
466,2,-1,-1
466,3,-1,-1
466,4,-1,-1
466,5,-1,-1
466,6,-1,-1
466,7,-1,-1
467,0,0,160
467,1,0,160
467,2,-1,-1
467,3,-1,-1
467,4,-1,-1
467,5,-1,-1
467,6,-1,-1
467,7,-1,-1
468,0,0,160
468,1,0,160
468,2,-1,-1
468,3,-1,-1
468,4,-1,-1
468,5,-1,-1
468,6,-1,-1
468,7,-1,-1
469,0,0,160
469,1,0,160
469,2,-1,-1
469,3,-1,-1
469,4,-1,-1
469,5,-1,-1
469,6,-1,-1
469,7,-1,-1
470,0,0,160
470,1,0,160
470,2,-1,-1
470,3,-1,-1
470,4,-1,-1
470,5,-1,-1
470,6,-1,-1
470,7,-1,-1
471,0,0,160
471,1,0,160
471,2,-1,-1
471,3,-1,-1
471,4,-1,-1
471,5,-1,-1
471,6,-1,-1
471,7,-1,-1
472,0,0,160
472,1,0,160
472,2,-1,-1
472,3,-1,-1
472,4,-1,-1
472,5,-1,-1
472,6,-1,-1
472,7,-1,-1
473,0,0,160
473,1,0,160
473,2,-1,-1
473,3,-1,-1
473,4,-1,-1
473,5,-1,-1
473,6,-1,-1
473,7,-1,-1
474,0,0,160
474,1,0,160
474,2,-1,-1
474,3,-1,-1
474,4,-1,-1
474,5,-1,-1
474,6,-1,-1
474,7,-1,-1
475,0,0,160
475,1,0,160
475,2,-1,-1
475,3,-1,-1
475,4,-1,-1
475,5,-1,-1
475,6,-1,-1
475,7,-1,-1
476,0,0,160
476,1,0,160
476,2,-1,-1
476,3,-1,-1
476,4,-1,-1
476,5,-1,-1
476,6,-1,-1
476,7,-1,-1
477,0,0,160
477,1,0,160
477,2,-1,-1
477,3,-1,-1
477,4,-1,-1
477,5,-1,-1
477,6,-1,-1
477,7,-1,-1
478,0,0,160
478,1,0,160
478,2,-1,-1
478,3,-1,-1
478,4,-1,-1
478,5,-1,-1
478,6,-1,-1
478,7,-1,-1
479,0,0,160
479,1,0,160
479,2,-1,-1
479,3,-1,-1
479,4,-1,-1
479,5,-1,-1
479,6,-1,-1
479,7,-1,-1
480,0,0,160
480,1,0,160
480,2,-1,-1
480,3,-1,-1
480,4,-1,-1
480,5,-1,-1
480,6,-1,-1
480,7,-1,-1
481,0,0,160
481,1,0,160
481,2,-1,-1
481,3,-1,-1
481,4,-1,-1
481,5,-1,-1
481,6,-1,-1
481,7,-1,-1
482,0,0,160
482,1,0,160
482,2,-1,-1
482,3,-1,-1
482,4,-1,-1
482,5,-1,-1
482,6,-1,-1
482,7,-1,-1
483,0,0,160
483,1,0,160
483,2,-1,-1
483,3,-1,-1
483,4,-1,-1
483,5,-1,-1
483,6,-1,-1
483,7,-1,-1
484,0,0,160
484,1,0,160
484,2,-1,-1
484,3,-1,-1
484,4,-1,-1
484,5,-1,-1
484,6,-1,-1
484,7,-1,-1
485,0,0,160
485,1,0,160
485,2,-1,-1
485,3,-1,-1
485,4,-1,-1
485,5,-1,-1
485,6,-1,-1
485,7,-1,-1
486,0,0,160
486,1,0,160
486,2,-1,-1
486,3,-1,-1
486,4,-1,-1
486,5,-1,-1
486,6,-1,-1
486,7,-1,-1
487,0,0,160
487,1,0,160
487,2,-1,-1
487,3,-1,-1
487,4,-1,-1
487,5,-1,-1
487,6,-1,-1
487,7,-1,-1
488,0,0,160
488,1,0,160
488,2,-1,-1
488,3,-1,-1
488,4,-1,-1
488,5,-1,-1
488,6,-1,-1
488,7,-1,-1
489,0,0,160
489,1,0,160
489,2,-1,-1
489,3,-1,-1
489,4,-1,-1
489,5,-1,-1
489,6,-1,-1
489,7,-1,-1
490,0,0,160
490,1,0,160
490,2,-1,-1
490,3,-1,-1
490,4,-1,-1
490,5,-1,-1
490,6,-1,-1
490,7,-1,-1
491,0,0,160
491,1,0,160
491,2,-1,-1
491,3,-1,-1
491,4,-1,-1
491,5,-1,-1
491,6,-1,-1
491,7,-1,-1
492,0,0,160
492,1,0,160
492,2,-1,-1
492,3,-1,-1
492,4,-1,-1
492,5,-1,-1
492,6,-1,-1
492,7,-1,-1
493,0,0,160
493,1,0,160
493,2,-1,-1
493,3,-1,-1
493,4,-1,-1
493,5,-1,-1
493,6,-1,-1
493,7,-1,-1
494,0,0,160
494,1,0,160
494,2,-1,-1
494,3,-1,-1
494,4,-1,-1
494,5,-1,-1
494,6,-1,-1
494,7,-1,-1
495,0,0,160
495,1,0,160
495,2,-1,-1
495,3,-1,-1
495,4,-1,-1
495,5,-1,-1
495,6,-1,-1
495,7,-1,-1
496,0,0,160
496,1,0,160
496,2,-1,-1
496,3,-1,-1
496,4,-1,-1
496,5,-1,-1
496,6,-1,-1
496,7,-1,-1
497,0,0,160
497,1,0,160
497,2,-1,-1
497,3,-1,-1
497,4,-1,-1
497,5,-1,-1
497,6,-1,-1
497,7,-1,-1
498,0,0,160
498,1,0,160
498,2,-1,-1
498,3,-1,-1
498,4,-1,-1
498,5,-1,-1
498,6,-1,-1
498,7,-1,-1
499,0,0,160
499,1,0,160
499,2,-1,-1
499,3,-1,-1
499,4,-1,-1
499,5,-1,-1
499,6,-1,-1
499,7,-1,-1
500,0,0,160
500,1,0,160
500,2,-1,-1
500,3,-1,-1
500,4,-1,-1
500,5,-1,-1
500,6,-1,-1
500,7,-1,-1
501,0,0,160
501,1,0,160
501,2,-1,-1
501,3,-1,-1
501,4,-1,-1
501,5,-1,-1
501,6,-1,-1
501,7,-1,-1
502,0,0,160
502,1,0,160
502,2,-1,-1
502,3,-1,-1
502,4,-1,-1
502,5,-1,-1
502,6,-1,-1
502,7,-1,-1
503,0,0,160
503,1,0,160
503,2,-1,-1
503,3,-1,-1
503,4,-1,-1
503,5,-1,-1
503,6,-1,-1
503,7,-1,-1
504,0,0,160
504,1,0,160
504,2,-1,-1
504,3,-1,-1
504,4,-1,-1
504,5,-1,-1
504,6,-1,-1
504,7,-1,-1
505,0,0,160
505,1,0,160
505,2,-1,-1
505,3,-1,-1
505,4,-1,-1
505,5,-1,-1
505,6,-1,-1
505,7,-1,-1
506,0,0,160
506,1,0,160
506,2,-1,-1
506,3,-1,-1
506,4,-1,-1
506,5,-1,-1
506,6,-1,-1
506,7,-1,-1
507,0,0,160
507,1,0,160
507,2,-1,-1
507,3,-1,-1
507,4,-1,-1
507,5,-1,-1
507,6,-1,-1
507,7,-1,-1
508,0,0,160
508,1,0,160
508,2,-1,-1
508,3,-1,-1
508,4,-1,-1
508,5,-1,-1
508,6,-1,-1
508,7,-1,-1
509,0,0,160
509,1,0,160
509,2,-1,-1
509,3,-1,-1
509,4,-1,-1
509,5,-1,-1
509,6,-1,-1
509,7,-1,-1
510,0,0,160
510,1,0,160
510,2,-1,-1
510,3,-1,-1
510,4,-1,-1
510,5,-1,-1
510,6,-1,-1
510,7,-1,-1
511,0,0,160
511,1,0,160
511,2,-1,-1
511,3,-1,-1
511,4,-1,-1
511,5,-1,-1
511,6,-1,-1
511,7,-1,-1
512,0,0,160
512,1,0,160
512,2,-1,-1
512,3,-1,-1
512,4,-1,-1
512,5,-1,-1
512,6,-1,-1
512,7,-1,-1
513,0,0,160
513,1,0,160
513,2,-1,-1
513,3,-1,-1
513,4,-1,-1
513,5,-1,-1
513,6,-1,-1
513,7,-1,-1
514,0,0,160
514,1,0,160
514,2,-1,-1
514,3,-1,-1
514,4,-1,-1
514,5,-1,-1
514,6,-1,-1
514,7,-1,-1
515,0,0,160
515,1,0,160
515,2,-1,-1
515,3,-1,-1
515,4,-1,-1
515,5,-1,-1
515,6,-1,-1
515,7,-1,-1
516,0,0,160
516,1,0,160
516,2,-1,-1
516,3,-1,-1
516,4,-1,-1
516,5,-1,-1
516,6,-1,-1
516,7,-1,-1
517,0,0,160
517,1,0,160
517,2,-1,-1
517,3,-1,-1
517,4,-1,-1
517,5,-1,-1
517,6,-1,-1
517,7,-1,-1
518,0,0,160
518,1,0,160
518,2,-1,-1
518,3,-1,-1
518,4,-1,-1
518,5,-1,-1
518,6,-1,-1
518,7,-1,-1
519,0,0,160
519,1,0,160
519,2,-1,-1
519,3,-1,-1
519,4,-1,-1
519,5,-1,-1
519,6,-1,-1
519,7,-1,-1
520,0,0,160
520,1,0,160
520,2,-1,-1
520,3,-1,-1
520,4,-1,-1
520,5,-1,-1
520,6,-1,-1
520,7,-1,-1
521,0,0,160
521,1,0,160
521,2,-1,-1
521,3,-1,-1
521,4,-1,-1
521,5,-1,-1
521,6,-1,-1
521,7,-1,-1
522,0,0,160
522,1,0,160
522,2,-1,-1
522,3,-1,-1
522,4,-1,-1
522,5,-1,-1
522,6,-1,-1
522,7,-1,-1
523,0,0,160
523,1,0,160
523,2,-1,-1
523,3,-1,-1
523,4,-1,-1
523,5,-1,-1
523,6,-1,-1
523,7,-1,-1
524,0,0,160
524,1,0,160
524,2,-1,-1
524,3,-1,-1
524,4,-1,-1
524,5,-1,-1
524,6,-1,-1
524,7,-1,-1
525,0,0,160
525,1,0,160
525,2,-1,-1
525,3,-1,-1
525,4,-1,-1
525,5,-1,-1
525,6,-1,-1
525,7,-1,-1
526,0,0,160
526,1,0,160
526,2,-1,-1
526,3,-1,-1
526,4,-1,-1
526,5,-1,-1
526,6,-1,-1
526,7,-1,-1
527,0,0,160
527,1,0,160
527,2,-1,-1
527,3,-1,-1
527,4,-1,-1
527,5,-1,-1
527,6,-1,-1
527,7,-1,-1
528,0,0,160
528,1,0,160
528,2,-1,-1
528,3,-1,-1
528,4,-1,-1
528,5,-1,-1
528,6,-1,-1
528,7,-1,-1
529,0,0,160
529,1,0,160
529,2,-1,-1
529,3,-1,-1
529,4,-1,-1
529,5,-1,-1
529,6,-1,-1
529,7,-1,-1
530,0,0,160
530,1,0,160
530,2,-1,-1
530,3,-1,-1
530,4,-1,-1
530,5,-1,-1
530,6,-1,-1
530,7,-1,-1
531,0,0,160
531,1,0,160
531,2,-1,-1
531,3,-1,-1
531,4,-1,-1
531,5,-1,-1
531,6,-1,-1
531,7,-1,-1
532,0,0,160
532,1,0,160
532,2,-1,-1
532,3,-1,-1
532,4,-1,-1
532,5,-1,-1
532,6,-1,-1
532,7,-1,-1
533,0,0,160
533,1,0,160
533,2,-1,-1
533,3,-1,-1
533,4,-1,-1
533,5,-1,-1
533,6,-1,-1
533,7,-1,-1
534,0,0,160
534,1,0,160
534,2,-1,-1
534,3,-1,-1
534,4,-1,-1
534,5,-1,-1
534,6,-1,-1
534,7,-1,-1
535,0,0,160
535,1,0,160
535,2,-1,-1
535,3,-1,-1
535,4,-1,-1
535,5,-1,-1
535,6,-1,-1
535,7,-1,-1
536,0,0,160
536,1,0,160
536,2,-1,-1
536,3,-1,-1
536,4,-1,-1
536,5,-1,-1
536,6,-1,-1
536,7,-1,-1
537,0,0,160
537,1,0,160
537,2,-1,-1
537,3,-1,-1
537,4,-1,-1
537,5,-1,-1
537,6,-1,-1
537,7,-1,-1
538,0,0,160
538,1,0,160
538,2,-1,-1
538,3,-1,-1
538,4,-1,-1
538,5,-1,-1
538,6,-1,-1
538,7,-1,-1
539,0,0,160
539,1,0,160
539,2,-1,-1
539,3,-1,-1
539,4,-1,-1
539,5,-1,-1
539,6,-1,-1
539,7,-1,-1
540,0,0,160
540,1,0,160
540,2,-1,-1
540,3,-1,-1
540,4,-1,-1
540,5,-1,-1
540,6,-1,-1
540,7,-1,-1
541,0,0,160
541,1,0,160
541,2,-1,-1
541,3,-1,-1
541,4,-1,-1
541,5,-1,-1
541,6,-1,-1
541,7,-1,-1
542,0,0,160
542,1,0,160
542,2,-1,-1
542,3,-1,-1
542,4,-1,-1
542,5,-1,-1
542,6,-1,-1
542,7,-1,-1
543,0,0,160
543,1,0,160
543,2,-1,-1
543,3,-1,-1
543,4,-1,-1
543,5,-1,-1
543,6,-1,-1
543,7,-1,-1
544,0,0,160
544,1,0,160
544,2,-1,-1
544,3,-1,-1
544,4,-1,-1
544,5,-1,-1
544,6,-1,-1
544,7,-1,-1
545,0,0,160
545,1,0,160
545,2,-1,-1
545,3,-1,-1
545,4,-1,-1
545,5,-1,-1
545,6,-1,-1
545,7,-1,-1
546,0,0,160
546,1,0,160
546,2,-1,-1
546,3,-1,-1
546,4,-1,-1
546,5,-1,-1
546,6,-1,-1
546,7,-1,-1
547,0,0,160
547,1,0,160
547,2,-1,-1
547,3,-1,-1
547,4,-1,-1
547,5,-1,-1
547,6,-1,-1
547,7,-1,-1
548,0,0,160
548,1,0,160
548,2,-1,-1
548,3,-1,-1
548,4,-1,-1
548,5,-1,-1
548,6,-1,-1
548,7,-1,-1
549,0,0,160
549,1,0,160
549,2,-1,-1
549,3,-1,-1
549,4,-1,-1
549,5,-1,-1
549,6,-1,-1
549,7,-1,-1
550,0,0,160
550,1,0,160
550,2,-1,-1
550,3,-1,-1
550,4,-1,-1
550,5,-1,-1
550,6,-1,-1
550,7,-1,-1
551,0,0,160
551,1,0,160
551,2,-1,-1
551,3,-1,-1
551,4,-1,-1
551,5,-1,-1
551,6,-1,-1
